#====================
kp=0.1000
#n_loop, t_ms, des_pos, e, diff, position
2708,15453.62,2322,-372,45,2694
2709,15459.44,2409,-287,-3,2696
2710,15465.20,2503,-27,75,2530
2711,15470.90,2602,145,66,2457
2712,15476.64,2706,274,66,2432
2713,15482.38,2815,449,97,2366
2714,15488.16,2926,637,120,2289
2715,15493.96,3039,832,141,2207
2716,15499.75,3151,981,142,2170
2717,15505.55,3262,1115,151,2147
2718,15511.39,3369,1210,149,2159
2719,15517.23,3473,1301,157,2172
2720,15523.08,3570,1358,152,2212
2721,15528.91,3659,1486,187,2173
2722,15534.76,3741,1444,131,2297
2723,15540.62,3812,1454,148,2358
2724,15546.47,3874,1474,153,2400
2725,15552.31,3923,1438,133,2485
2726,15558.16,3961,1494,166,2467
2727,15564.00,3986,1409,115,2577
2728,15569.84,3998,1327,108,2671
2729,15575.71,3997,1183,75,2814
2730,15581.54,3984,1094,82,2890
2731,15587.34,3957,987,66,2970
2732,15593.08,3919,865,49,3054
2733,15598.86,3868,731,32,3137
2734,15604.60,3807,538,-4,3269
2735,15610.31,3736,375,-11,3361
2736,15616.10,3655,241,-16,3414
2737,15621.86,3565,-26,-82,3591
2738,15627.59,3469,-122,-41,3591
2739,15633.32,3367,-461,-147,3828
2740,15639.12,3259,-567,-88,3826
2741,15644.88,3148,-742,-126,3890
2742,15650.68,3035,-778,-88,3813
2743,15656.44,2922,-1132,-219,4054
2744,15662.32,2807,-1178,-131,3985
2745,15668.16,2696,-1372,-195,4068
2746,15674.01,2588,-1477,-179,4065
2747,15679.84,2486,-1555,-178,4041
2748,15685.69,2391,-1634,-187,4025
2749,15691.54,2304,-1616,-156,3920
2750,15697.42,2225,-1665,-181,3890
2751,15703.28,2158,-1690,-176,3848
2752,15709.16,2101,-1711,-177,3812
2753,15715.05,2056,-1590,-122,3646
2754,15720.88,2024,-1650,-183,3674
2755,15726.79,2005,-1528,-116,3533
2756,15732.66,2000,-1378,-92,3378
2757,15738.51,2007,-1346,-125,3353
2758,15744.41,2029,-1193,-73,3222
2759,15750.23,2063,-1050,-62,3113
2760,15756.06,2109,-901,-45,3010
2761,15761.82,2167,-777,-40,2944
2762,15767.60,2236,-624,-16,2860
2763,15773.39,2315,-370,39,2685
2764,15779.14,2402,-291,-5,2693
2765,15784.89,2497,-73,58,2570
2766,15790.60,2598,143,79,2455
2767,15796.34,2705,277,67,2428
2768,15802.11,2816,463,102,2353
2769,15807.93,2931,642,117,2289
2770,15813.73,3046,816,133,2230
2771,15819.52,3161,981,147,2180
2772,15825.32,3273,1103,146,2170
2773,15831.16,3383,1215,155,2168
2774,15837.00,3487,1297,154,2190
2775,15842.82,3585,1361,155,2224
2776,15848.68,3675,1420,159,2255
2777,15854.54,3756,1458,157,2298
2778,15860.38,3827,1488,157,2339
2779,15866.21,3887,1484,147,2403
2780,15872.07,3934,1487,149,2447
2781,15877.90,3969,1509,157,2460
2782,15883.74,3991,1490,143,2501
2783,15889.59,3999,1368,100,2631
2784,15895.47,3994,1287,104,2707
2785,15901.36,3975,1106,56,2869
2786,15907.20,3943,986,62,2957
2787,15912.97,3898,868,51,3030
2788,15918.76,3841,714,25,3127
2789,15924.52,3774,545,3,3229
2790,15930.22,3697,341,-27,3356
2791,15935.97,3610,199,-22,3411
2792,15941.74,3514,-18,-66,3532
2793,15947.47,3413,-165,-60,3578
2794,15953.23,3305,-322,-79,3627
2795,15959.02,3193,-602,-144,3795
2796,15964.82,3078,-777,-130,3855
2797,15970.63,2961,-821,-95,3782
2798,15976.39,2846,-1167,-220,4013
2799,15982.22,2732,-1213,-135,3945
2800,15988.08,2620,-1323,-165,3943
2801,15993.93,2515,-1497,-201,4012
2802,15999.78,2415,-1515,-156,3930
2803,16005.65,2324,-1580,-177,3904
2804,16011.52,2242,-1614,-171,3856
2805,16017.39,2170,-1558,-139,3728
2806,16023.26,2110,-1692,-209,3802
2807,16029.12,2062,-1688,-167,3750
2808,16035.00,2028,-1668,-160,3696
2809,16040.85,2007,-1563,-124,3570
2810,16046.77,2000,-1411,-95,3411
2811,16052.60,2006,-1431,-149,3437
2812,16058.49,2027,-1319,-98,3346
2813,16064.31,2061,-1213,-89,3274
2814,16070.16,2109,-984,-29,3093
2815,16075.94,2168,-826,-35,2994
2816,16081.72,2238,-762,-57,3000
2817,16087.49,2318,-613,-16,2931
2818,16093.27,2408,-256,81,2664
2819,16099.04,2506,-97,38,2603
2820,16104.71,2609,88,64,2521
2821,16110.42,2718,263,78,2455
2822,16116.18,2831,418,88,2413
2823,16121.94,2947,601,115,2346
2824,16127.73,3065,792,136,2273
2825,16133.52,3181,950,142,2231
2826,16139.31,3295,1084,148,2211
2827,16145.15,3406,1183,148,2223
2828,16150.98,3511,1280,157,2231
2829,16156.83,3609,1352,156,2257
2830,16162.66,3698,1407,157,2291
2831,16168.52,3778,1454,159,2324
2832,16174.36,3847,1422,132,2425
2833,16180.20,3904,1482,166,2422
2834,16186.04,3948,1496,153,2452
2835,16191.86,3979,1442,128,2537
2836,16197.72,3996,1473,156,2523
2837,16203.58,3999,1357,100,2642
2838,16209.45,3988,1271,101,2717
2839,16215.34,3962,1081,51,2881
2840,16221.18,3923,1062,100,2861
2841,16227.04,3871,830,13,3041
2842,16232.77,3808,681,23,3127
2843,16238.56,3732,482,-11,3250
2844,16244.33,3647,309,-21,3338
2845,16250.10,3553,220,-4,3333
2846,16255.81,3453,-48,-85,3501
2847,16261.53,3346,-278,-96,3624
2848,16267.30,3233,-394,-74,3627
2849,16273.08,3117,-748,-181,3865
2850,16278.91,2998,-740,-71,3738
2851,16284.67,2880,-1002,-178,3882
2852,16290.52,2762,-1101,-139,3863
2853,16296.36,2648,-1155,-131,3803
2854,16302.22,2539,-1375,-203,3914
2855,16308.08,2436,-1353,-128,3789
2856,16313.92,2341,-1447,-172,3788
2857,16319.80,2255,-1624,-215,3879
2858,16325.65,2181,-1654,-174,3835
2859,16331.54,2117,-1588,-139,3705
2860,16337.39,2067,-1588,-158,3655
2861,16343.27,2031,-1588,-158,3619
2862,16349.12,2008,-1602,-164,3610
2863,16354.98,2000,-1541,-135,3541
2864,16360.87,2006,-1417,-104,3423
2865,16366.72,2026,-1359,-118,3385
2866,16372.59,2061,-1180,-64,3241
2867,16378.40,2109,-1131,-98,3240
2868,16384.25,2170,-893,-17,3063
2869,16390.03,2242,-828,-63,3070
2870,16395.79,2325,-675,-21,3000
2871,16401.57,2418,-424,32,2842
2872,16407.33,2518,-220,39,2738
2873,16413.12,2626,-29,54,2655
2874,16418.84,2738,209,92,2529
2875,16424.58,2854,369,84,2485
2876,16430.34,2972,525,99,2447
2877,16436.10,3091,683,115,2408
2878,16441.89,3209,845,133,2364
2879,16447.65,3324,981,138,2343
2880,16453.43,3434,1102,146,2332
2881,16459.26,3539,1181,141,2358
2882,16465.09,3636,1211,130,2425
2883,16470.92,3725,1319,164,2406
2884,16476.74,3802,1366,150,2436
2885,16482.57,3868,1409,153,2459
2886,16488.41,3922,1431,149,2491
2887,16494.26,3962,1443,147,2519
2888,16500.10,3988,1358,110,2630
2889,16505.96,3999,1235,86,2764
2890,16511.74,3996,1157,92,2839
2891,16517.54,3978,1060,76,2918
2892,16523.33,3947,974,71,2973
2893,16529.08,3902,862,52,3040
2894,16534.85,3843,727,32,3116
2895,16540.64,3773,549,1,3224
2896,16546.36,3692,380,-12,3312
2897,16552.12,3601,179,-42,3422
2898,16557.87,3501,52,-32,3449
2899,16563.58,3395,-204,-97,3599
2900,16569.34,3283,-392,-95,3675
2901,16575.10,3166,-576,-112,3742
2902,16580.94,3045,-741,-123,3786
2903,16586.75,2924,-813,-102,3737
2904,16592.56,2804,-1153,-217,3957
2905,16598.40,2686,-1208,-137,3894
2906,16604.24,2573,-1314,-163,3887
2907,16610.09,2466,-1492,-202,3958
2908,16615.93,2367,-1491,-148,3858
2909,16621.81,2277,-1572,-181,3849
2910,16627.68,2198,-1523,-137,3721
2911,16633.56,2131,-1563,-168,3694
2912,16639.42,2077,-1631,-183,3708
2913,16645.30,2036,-1569,-138,3605
2914,16651.15,2011,-1598,-168,3609
2915,16657.00,2000,-1521,-129,3521
2916,16662.88,2004,-1438,-118,3442
2917,16668.78,2023,-1351,-109,3374
2918,16674.68,2058,-1167,-61,3225
2919,16680.49,2105,-1040,-65,3145
2920,16686.31,2166,-885,-42,3051
2921,16692.09,2239,-718,-21,2957
2922,16697.85,2323,-650,-44,2973
2923,16703.63,2417,-284,81,2701
2924,16709.40,2520,-209,1,2729
2925,16715.08,2628,43,79,2585
2926,16720.78,2741,185,61,2556
2927,16726.50,2859,403,105,2456
2928,16732.32,2981,546,97,2435
2929,16738.05,3101,718,123,2383
2930,16743.85,3222,884,138,2338
2931,16749.62,3338,1001,135,2337
2932,16755.44,3451,1119,147,2332
2933,16761.26,3556,1185,138,2371
2934,16767.10,3654,1326,174,2328
2935,16772.92,3742,1325,132,2417
2936,16778.75,3818,1380,154,2438
2937,16784.58,3882,1432,158,2450
2938,16790.42,3933,1463,155,2470
2939,16796.24,3970,1417,127,2553
2940,16802.10,3992,1476,165,2516
2941,16807.97,3999,1249,56,2750
2942,16813.76,3991,1249,124,2742
2943,16819.63,3968,1074,54,2894
2944,16825.47,3930,971,66,2959
2945,16831.26,3878,836,43,3042
2946,16837.02,3814,710,33,3104
2947,16842.81,3737,546,5,3191
2948,16848.49,3651,355,-21,3296
2949,16854.27,3553,191,-30,3362
2950,16860.02,3448,16,-50,3432
2951,16865.72,3337,-189,-80,3526
2952,16871.48,3220,-485,-137,3705
2953,16877.30,3098,-527,-65,3625
2954,16883.10,2975,-892,-198,3867
2955,16888.93,2852,-962,-117,3814
2956,16894.74,2731,-1123,-160,3854
2957,16900.61,2614,-1127,-113,3741
2958,16906.48,2502,-1359,-205,3861
2959,16912.35,2398,-1341,-128,3739
2960,16918.21,2303,-1548,-216,3851
2961,16924.07,2219,-1497,-134,3716
2962,16929.92,2148,-1742,-247,3890
2963,16935.78,2089,-1686,-151,3775
2964,16941.65,2045,-1588,-129,3633
2965,16947.54,2015,-1606,-166,3621
2966,16953.37,2001,-1571,-146,3572
2967,16959.23,2002,-1493,-125,3495
2968,16965.13,2019,-1396,-110,3415
2969,16971.03,2052,-1312,-106,3364
2970,16976.89,2099,-1198,-85,3297
2971,16982.70,2159,-986,-34,3145
2972,16988.47,2232,-824,-33,3056
2973,16994.24,2317,-726,-43,3043
2974,17000.02,2412,-573,-11,2985
2975,17005.78,2516,-179,100,2695
2976,17011.60,2628,-122,4,2750
2977,17017.27,2743,151,97,2592
2978,17023.04,2864,290,70,2574
2979,17028.76,2986,527,123,2459
2980,17034.57,3110,665,107,2445
2981,17040.34,3232,832,133,2400
2982,17046.10,3350,998,149,2352
2983,17051.87,3463,1106,143,2357
2984,17057.70,3569,1205,150,2364
2985,17063.52,3667,1282,151,2385
2986,17069.36,3755,1303,136,2452
2987,17075.20,3831,1385,163,2446
2988,17081.02,3894,1442,161,2452
2989,17086.88,3943,1469,155,2474
2990,17092.72,3977,1458,142,2519
2991,17098.57,3996,1428,133,2568
2992,17104.42,3999,1313,96,2686
2993,17110.26,3986,1243,103,2743
2994,17116.09,3958,1138,82,2820
2995,17121.89,3915,1051,79,2864
2996,17127.74,3857,825,14,3032
2997,17133.48,3787,668,19,3119
2998,17139.25,3705,498,-1,3207
2999,17145.00,3612,302,-28,3310
3000,17150.76,3509,133,-37,3376
3001,17156.52,3399,-56,-62,3455
3002,17162.23,3283,-237,-78,3520
3003,17167.98,3162,-421,-97,3583
3004,17173.77,3038,-695,-151,3733
3005,17179.59,2913,-783,-104,3696
3006,17185.39,2789,-926,-135,3715
3007,17191.18,2669,-1063,-147,3732
3008,17197.02,2553,-1188,-156,3741
3009,17202.87,2443,-1488,-238,3931
3010,17208.72,2343,-1497,-152,3840
3011,17214.58,2253,-1637,-205,3890
3012,17220.47,2174,-1628,-160,3802
3013,17226.31,2110,-1663,-176,3773
3014,17232.20,2059,-1678,-172,3737
3015,17238.07,2023,-1677,-167,3700
3016,17243.94,2004,-1551,-117,3555
3017,17249.81,2000,-1509,-138,3509
3018,17255.73,2013,-1412,-112,3425
3019,17261.59,2041,-1258,-79,3299
3020,17267.40,2085,-1227,-113,3312
3021,17273.25,2144,-1005,-33,3149
3022,17279.09,2216,-842,-35,3058
3023,17284.85,2300,-663,-12,2963
3024,17290.63,2395,-590,-37,2985
3025,17296.41,2499,-406,14,2905
3026,17302.16,2611,-214,36,2825
3027,17307.94,2730,62,89,2668
3028,17313.65,2851,331,113,2520
3029,17319.49,2977,523,109,2454
3030,17325.31,3104,668,110,2436
3031,17331.08,3228,846,138,2382
3032,17336.84,3348,984,139,2364
3033,17342.62,3463,1066,131,2397
3034,17348.45,3571,1225,170,2346
3035,17354.27,3670,1292,149,2378
3036,17360.11,3759,1319,140,2440
3037,17365.94,3836,1412,169,2424
3038,17371.78,3899,1447,155,2452
3039,17377.60,3947,1494,163,2453
3040,17383.43,3980,1488,147,2492
3041,17389.28,3997,1450,133,2547
3042,17395.14,3998,1347,103,2651
3043,17401.02,3982,1262,100,2720
3044,17406.85,3951,1072,50,2879
3045,17412.70,3904,1068,105,2836
3046,17418.53,3842,927,50,2915
3047,17424.28,3768,685,-4,3083
3048,17429.98,3682,531,6,3151
3049,17435.68,3586,333,-26,3253
3050,17441.44,3479,148,-40,3331
3051,17447.20,3365,-78,-75,3443
3052,17452.91,3246,-130,-28,3376
3053,17458.66,3122,-365,-107,3487
3054,17464.50,2994,-627,-141,3621
3055,17470.29,2867,-765,-117,3632
3056,17476.12,2742,-923,-139,3665
3057,17481.92,2621,-1068,-150,3689
3058,17487.77,2506,-1188,-154,3694
3059,17493.61,2398,-1407,-206,3805
3060,17499.47,2301,-1474,-167,3775
3061,17505.33,2215,-1618,-205,3833
3062,17511.21,2141,-1608,-157,3749
3063,17517.06,2082,-1638,-172,3720
3064,17522.93,2039,-1589,-144,3628
3065,17528.81,2011,-1492,-120,3503
3066,17534.68,2000,-1460,-136,3460
3067,17540.54,2005,-1432,-134,3437
3068,17546.45,2028,-1368,-117,3396
3069,17552.33,2066,-1200,-69,3266
3070,17558.15,2120,-1079,-71,3199
3071,17563.99,2188,-1008,-79,3196
3072,17569.82,2270,-738,7,3008
3073,17575.54,2362,-666,-45,3028
3074,17581.29,2465,-421,31,2886
3075,17587.07,2576,-228,35,2804
3076,17592.84,2695,-39,52,2734
3077,17598.56,2818,196,90,2622
3078,17604.31,2944,404,102,2540
3079,17610.10,3072,597,117,2475
3080,17615.92,3200,750,120,2450
3081,17621.74,3324,878,126,2446
3082,17627.53,3442,1005,138,2437
3083,17633.37,3554,1114,144,2440
3084,17639.19,3657,1205,147,2452
3085,17645.04,3748,1295,156,2453
3086,17650.87,3828,1359,155,2469
3087,17656.70,3893,1390,148,2503
3088,17662.53,3944,1397,141,2547
3089,17668.39,3978,1315,106,2663
3090,17674.24,3997,1288,120,2709
3091,17680.07,3998,1153,74,2845
3092,17685.86,3983,1076,84,2907
3093,17691.66,3952,1085,111,2867
3094,17697.55,3903,862,19,3041
3095,17703.32,3841,748,40,3093
3096,17709.11,3765,594,13,3171
3097,17714.88,3676,417,-11,3259
3098,17720.65,3576,255,-23,3321
3099,17726.38,3468,73,-47,3395
3100,17732.08,3352,-106,-64,3458
3101,17737.84,3229,-322,-97,3551
3102,17743.60,3103,-474,-93,3577
3103,17749.38,2974,-741,-154,3715
3104,17755.22,2844,-914,-143,3758
3105,17761.01,2718,-976,-116,3694
3106,17766.81,2597,-1108,-150,3705
3107,17772.65,2481,-1337,-202,3818
3108,17778.51,2374,-1320,-126,3694
3109,17784.36,2278,-1515,-210,3793
3110,17790.22,2193,-1573,-174,3766
3111,17796.09,2123,-1617,-174,3740
3112,17801.93,2068,-1708,-198,3776
3113,17807.80,2028,-1646,-146,3674
3114,17813.67,2005,-1564,-131,3569
3115,17819.54,2000,-1497,-129,3497
3116,17825.45,2011,-1342,-87,3353
3117,17831.30,2040,-1387,-152,3427
3118,17837.16,2085,-1239,-79,3324
3119,17842.99,2146,-1013,-33,3159
3120,17848.81,2221,-944,-73,3165
3121,17854.58,2309,-685,9,2994
3122,17860.31,2407,-593,-31,3000
3123,17866.06,2516,-331,45,2847
3124,17871.82,2632,-145,41,2777
3125,17877.60,2756,49,63,2707
3126,17883.31,2882,232,78,2650
3127,17889.06,3011,443,107,2568
3128,17894.87,3141,676,137,2465
3129,17900.68,3269,819,124,2450
3130,17906.49,3392,939,129,2453
3131,17912.29,3509,1057,141,2452
3132,17918.14,3617,1168,150,2449
3133,17923.95,3715,1259,153,2456
3134,17929.81,3800,1325,152,2475
3135,17935.67,3872,1393,159,2479
3136,17941.52,3929,1386,136,2543
3137,17947.38,3969,1333,117,2636
3138,17953.23,3993,1310,124,2683
3139,17959.10,3999,1171,75,2828
3140,17964.90,3988,1201,129,2787
3141,17970.76,3960,1002,40,2958
3142,17976.56,3916,904,61,3012
3143,17982.31,3856,774,38,3082
3144,17988.08,3781,616,14,3165
3145,17993.86,3694,454,-3,3240
3146,17999.60,3595,271,-27,3324
3147,18005.36,3485,58,-58,3427
3148,18011.07,3369,-55,-39,3424
3149,18016.76,3246,-191,-59,3437
3150,18022.52,3118,-514,-148,3632
3151,18028.35,2986,-597,-84,3583
3152,18034.12,2856,-782,-133,3638
3153,18039.97,2726,-1025,-175,3751
3154,18045.81,2602,-1180,-164,3782
3155,18051.66,2484,-1356,-188,3840
3156,18057.51,2375,-1382,-146,3757
3157,18063.37,2277,-1454,-167,3731
3158,18069.24,2191,-1514,-169,3705
3159,18075.12,2120,-1547,-164,3667
3160,18081.03,2064,-1509,-139,3573
3161,18086.87,2026,-1548,-166,3574
3162,18092.70,2004,-1496,-134,3500
3163,18098.59,2000,-1408,-114,3408
3164,18104.46,2014,-1352,-118,3366
3165,18110.33,2045,-1172,-63,3217
3166,18116.18,2094,-1039,-64,3133
3167,18122.01,2158,-886,-42,3044
3168,18127.76,2235,-740,-30,2975
3169,18133.54,2327,-673,-47,3000
3170,18139.32,2430,-381,49,2811
3171,18145.10,2542,-314,-11,2856
3172,18150.87,2663,-45,76,2708
3173,18156.58,2788,215,99,2573
3174,18162.31,2918,400,95,2518
3175,18168.07,3049,580,112,2469
3176,18173.89,3181,729,117,2452
3177,18179.65,3308,867,128,2441
3178,18185.46,3432,1028,151,2404
3179,18191.28,3547,1110,135,2437
3180,18197.09,3653,1200,147,2453
3181,18202.94,3748,1261,144,2487
3182,18208.77,3830,1372,170,2458
3183,18214.61,3897,1413,153,2484
3184,18220.44,3947,1426,146,2521
3185,18226.27,3981,1367,119,2614
3186,18232.15,3998,1336,124,2662
3187,18238.01,3996,1272,108,2724
3188,18243.89,3977,1178,89,2799
3189,18249.73,3940,1009,50,2931
3190,18255.53,3886,1094,134,2792
3191,18261.38,3817,764,-22,3053
3192,18267.13,3734,684,44,3050
3193,18272.89,3638,423,-36,3215
3194,18278.66,3530,228,-35,3302
3195,18284.43,3414,-8,-71,3422
3196,18290.09,3292,-170,-65,3462
3197,18295.88,3163,-383,-102,3546
3198,18301.68,3030,-464,-70,3494
3199,18307.46,2897,-786,-175,3683
3200,18313.29,2765,-966,-150,3731
3201,18319.08,2638,-1008,-113,3646
3202,18324.92,2516,-1303,-218,3819
3203,18330.80,2402,-1349,-148,3751
3204,18336.65,2300,-1497,-194,3797
3205,18342.54,2210,-1507,-153,3717
3206,18348.44,2134,-1616,-194,3750
3207,18354.30,2074,-1529,-126,3603
3208,18360.15,2032,-1539,-156,3571
3209,18365.99,2007,-1517,-145,3524
3210,18371.89,2000,-1379,-96,3379
3211,18377.72,2011,-1318,-113,3329
3212,18383.62,2041,-1322,-133,3363
3213,18389.52,2088,-1130,-55,3218
3214,18395.31,2151,-1074,-90,3225
3215,18401.14,2230,-913,-43,3143
3216,18406.91,2321,-747,-24,3068
3217,18412.68,2425,-500,24,2925
3218,18418.46,2540,-300,30,2840
3219,18424.25,2662,-207,7,2869
3220,18429.96,2789,-3,60,2792
3221,18435.58,2918,317,127,2601
3222,18441.39,3053,560,128,2493
3223,18447.18,3186,711,116,2475
3224,18452.96,3316,864,132,2452
3225,18458.76,3440,1051,161,2389
3226,18464.57,3556,1104,126,2452
3227,18470.41,3664,1212,153,2452
3228,18476.29,3759,1297,155,2462
3229,18482.11,3840,1356,153,2484
3230,18487.94,3905,1389,148,2516
3231,18493.78,3954,1398,142,2556
3232,18499.64,3986,1260,84,2726
3233,18505.44,3999,1298,141,2701
3234,18511.30,3994,1157,73,2837
3235,18517.12,3971,1067,79,2904
3236,18522.91,3930,1068,107,2862
3237,18528.74,3871,856,21,3015
3238,18534.50,3798,744,40,3054
3239,18540.28,3710,581,9,3129
3240,18545.99,3611,390,-18,3221
3241,18551.72,3500,195,-39,3305
3242,18557.48,3379,-26,-68,3405
3243,18563.21,3252,-76,-22,3328
3244,18568.94,3121,-273,-86,3394
3245,18574.68,2988,-542,-134,3530
3246,18580.50,2852,-684,-111,3536
3247,18586.32,2720,-868,-142,3588
3248,18592.11,2593,-1017,-146,3610
3249,18597.98,2472,-1174,-164,3646
3250,18603.84,2361,-1250,-147,3611
3251,18609.73,2261,-1330,-157,3591
3252,18615.63,2175,-1425,-171,3600
3253,18621.46,2106,-1470,-160,3576
3254,18627.36,2053,-1407,-121,3460
3255,18633.23,2018,-1469,-165,3487
3256,18639.12,2001,-1422,-128,3423
3257,18645.00,2003,-1386,-127,3389
3258,18650.84,2024,-1258,-87,3282
3259,18656.69,2063,-1161,-87,3224
3260,18662.52,2120,-1095,-89,3215
3261,18668.35,2193,-856,-13,3049
3262,18674.12,2280,-788,-58,3068
3263,18679.89,2381,-538,21,2919
3264,18685.66,2492,-361,17,2853
3265,18691.44,2614,-267,1,2881
3266,18697.18,2741,15,86,2726
3267,18702.90,2873,209,79,2664
3268,18708.65,3008,459,120,2549
3269,18714.44,3144,647,121,2497
3270,18720.20,3276,810,129,2466
3271,18725.97,3404,943,134,2461
3272,18731.73,3524,1072,145,2452
3273,18737.57,3635,1176,148,2459
3274,18743.41,3735,1258,150,2477
3275,18749.24,3821,1310,146,2511
3276,18755.07,3891,1342,143,2549
3277,18760.92,3945,1377,148,2568
3278,18766.78,3981,1287,101,2694
3279,18772.66,3998,1257,116,2741
3280,18778.51,3996,1116,69,2880
3281,18784.31,3975,1045,83,2930
3282,18790.10,3937,1050,106,2887
3283,18795.94,3880,827,15,3053
3284,18801.73,3807,689,27,3118
3285,18807.51,3719,514,-1,3205
3286,18813.23,3618,328,-23,3290
3287,18818.97,3507,154,-36,3353
3288,18824.71,3385,-50,-66,3435
3289,18830.44,3257,-177,-55,3434
3290,18836.19,3124,-343,-84,3467
3291,18841.96,2987,-652,-157,3639
3292,18847.78,2850,-749,-104,3599
3293,18853.57,2716,-924,-144,3640
3294,18859.40,2587,-1058,-146,3645
3295,18865.24,2465,-1298,-201,3763
3296,18871.10,2353,-1295,-128,3648
3297,18876.98,2253,-1378,-162,3631
3298,18882.84,2168,-1536,-201,3704
3299,18888.69,2099,-1485,-133,3584
3300,18894.60,2047,-1530,-166,3577
3301,18900.46,2014,-1558,-164,3572
3302,18906.30,2000,-1451,-113,3451
3303,18912.17,2005,-1393,-121,3398
3304,18918.06,2030,-1330,-114,3360
3305,18923.91,2073,-1234,-94,3307
3306,18929.77,2134,-991,-26,3125
3307,18935.55,2211,-838,-37,3049
3308,18941.35,2303,-765,-54,3068
3309,18947.11,2408,-395,71,2803
3310,18952.89,2524,-312,-6,2836
3311,18958.59,2648,-148,34,2796
3312,18964.33,2779,49,64,2730
3313,18970.04,2913,269,92,2644
3314,18975.78,3050,519,126,2531
3315,18981.58,3187,704,125,2483
3316,18987.34,3320,866,135,2454
3317,18993.10,3447,995,138,2452
3318,18998.89,3566,1114,147,2452
3319,19004.71,3674,1206,148,2468
3320,19010.55,3770,1282,151,2488
3321,19016.37,3851,1395,173,2456
3322,19022.21,3916,1296,99,2620
3323,19028.01,3962,1319,138,2643
3324,19033.82,3991,1299,123,2692
3325,19039.69,3999,1248,109,2751
3326,19045.57,3989,1111,70,2878
3327,19051.37,3959,1108,109,2851
3328,19057.20,3910,924,37,2986
3329,19062.94,3845,791,39,3054
3330,19068.74,3763,634,16,3129
3331,19074.50,3667,449,-10,3218
3332,19080.28,3558,254,-33,3304
3333,19086.05,3438,80,-44,3358
3334,19091.74,3312,-25,-34,3337
3335,19097.46,3179,-224,-82,3403
3336,19103.21,3042,-425,-102,3467
3337,19109.04,2902,-653,-133,3555
3338,19114.84,2765,-845,-142,3610
3339,19120.63,2632,-999,-146,3631
3340,19126.43,2507,-1120,-148,3627
3341,19132.28,2389,-1342,-200,3731
3342,19138.15,2284,-1436,-171,3720
3343,19144.01,2193,-1442,-146,3635
3344,19149.89,2118,-1549,-187,3667
3345,19155.73,2060,-1572,-164,3632
3346,19161.58,2021,-1443,-105,3464
3347,19167.47,2002,-1477,-157,3479
3348,19173.35,2002,-1346,-95,3348
3349,19179.20,2022,-1319,-123,3341
3350,19185.08,2062,-1287,-119,3349
3351,19190.97,2121,-1145,-71,3266
3352,19196.79,2197,-905,-18,3102
3353,19202.55,2287,-817,-55,3104
3354,19208.33,2392,-563,19,2955
3355,19214.11,2508,-370,20,2878
